text,label
"Bin Laden driver arraigned in first Guantanamo hearing Osama bin Laden #39;s chauffeur was arraigned Tuesday at the first US military tribunal since World War II, appearing at a pretrial session as defense lawyers sought to challenge the process.",0
"Family: Kidnapped Iraqi Businessman Killed (AP) AP - The Italian Foreign Ministry has notified the family of a kidnapped Iraqi businessman who was a longtime resident of Italy that the man has been killed in Iraq, the businessman's brother said Monday.",0
"Singh is a golfer for all seasons ATLANTA - If Reggie Jackson is forever baseball #39;s Mr. October, Vijay Singh has become golf #39;s calendar boy for August. And September.",1
"Titans Feel Reloaded With New Players (AP) AP - Eddie George, Jevon Kearse, Robaire Smith and Justin McCareins are gone. Frank Wycheck has retired.",1
"Analysts See More U.S. Newspaper Consolidation Ahead (Reuters) Reuters - A wave of consolidation in the U.S.\newspaper industry could be on the way as publishers grapple\with a maturing industry that faces stiff competition from\television and the Internet, publishing experts say.",3
North-born trainer lands Arc jackpot Northumberland-born trainer Jonathan Pease was cracking open the champagne last night after winning one of the top prizes in racing.,1
"Poland Honors Priest Slain in 1984 (AP) AP - Poles lit candles and laid flowers Tuesday at the grave of pro-Solidarity priest Jerzy Popieluszko, abducted and killed by the communist secret police 20 years ago in a murder described in parliament as ""one of the last acts of terror"" by the former regime.",0
"St. Helens #39; activity grows Experts say the recent surge of quakes means a steam explosion or eruption is possible. By Lukas Velush. The size and frequency of more than 2,000 tiny earthquakes that have hit Mount St.",3
"Wilkinson hails decision to go with Robinson England #39;s new captain Jonny Wilkinson last night welcomed the appointment of Andy Robinson as the national team #39;s head coach, describing him as  quot;outstanding quot;.",1
"Three Decapitated Corpses Found North of Baghdad  BAIJI, Iraq (Reuters) - The decapitated bodies of three  men, their heads strapped to their backs, were found dumped in  nylon bags by a roadside north of Baghdad on Wednesday, Iraqi  police and U.S. officials said.",0
"China Power Shares Rise in Hong Kong Trading Debut (Update5) Shares of China Power International Development Ltd., a unit of the nation #39;s fifth-biggest electricity utility, rose on their first trading day in Hong Kong as investors said the stock ",2
"Garrison extended; King retires as Fed Cup coach White Plains, NY (Sports Network) - Zina Garrison was given a one-year contract extension to remain captain of the American Fed Cup team, while the legendary Billie Jean King retired as a coach for the squad.",1
"Darfur rebels use human shields same mistake in the country #39;s east, where tensions are rising along the border with Eritrea. crises. The United States has called the violence in Darfur genocide.",0
"Alpine ships car stereo iPod interface (MacCentral) MacCentral - Alpine Electronics of America Inc. on Tuesday announced it is shipping its Interface Adapter for iPod, model KCA-420i. The  #36;100 product enables Alpine's 2004 Ai-NET in-dash head units to interface with Apple's iPod and iPod mini. First announced in January, the Alpine Interface Adapter for iPod enables Alpine users to navigate their iPod's playlists, search for songs and more using the front panel buttons or remote on compatible Alpine head units. The interface kit can be installed anywhere in the car and charges the iPod's battery when it's connected. ...",3
"Comfortable Win Earns Ajax First Points Ajax threw themselves a qualification lifeline at the Amsterdam ArenA with an emphatic 3-0 victory over Maccabi Tel Aviv in Champions League Group C. First-half goals from Wesley Sonck, Nigel De Jong and skipper ",1
"Athletics Struggle Down the Stretch OAKLAND, Calif. - The Oakland Athletics are used to pressure-packed pennant races...",0
"Global Crossing Falls as It Seeks New Financing (Update2) Shares of Global Crossing Ltd., 10 months out of bankruptcy, plunged 19 percent after the fiber- optic network operator said it needs as much as \$40 million in new loans to avoid running out of money this year.",2
"Suicide car bomber kills at least 13 in Baghdad BAGHDAD: A suicide car bomber killed at least 13 people in an attack on a police checkpoint in Baghdad last night, after US air strikes around rebel-held Falluja that killed scores.",0
Jakarta embassy bombers not among the nine victims: police (AFP) AFP - Police investigating the deadly attack at the Australian embassy in Jakarta have said they have identified all nine victims of the blast and are still working to piece together the suicide bombers.,0
Abbas meets Palestinian militant leaders Damascus: PLO chairman Mahmud Abbas held talks with the leaders of three Damascus-based Palestinian militant groups as well as Syria #39;s president as he made the first official Palestinian visit to the country since 1996.,0
"WHICH PEDRO WILL SHOW TONIGHT? (New York Post) New York Post - ST. LOUIS  #x2014; Tonight is the first World Series start in Pedro Martinez' illustrious career. Not to spoil the party, but will he finally pitch like a three-time Cy Young Award winner this postseason?",1
How IBM and the PC changed the world IBM transformed the world when it launched the personal computer back in 1981. Its decision last week to sell its PC business to Chinese IT supplier Lenovo shows how profound the changes it brought about really are.,2
"Oil prices hitting German economy The German government has said surging oil prices are on track to cut economic growth by about 0.25 this year. Economy Minister Wolfgang Clement said on Monday that the government expected growth of 1.8 this year, falling to 1.7 in 2005.",0
Bush and Kerry must engage in Gaza withdrawal The next few weeks may reveal whether or not Prime Minister Sharon will succeed in cobbling together a government that will implement his Gaza withdrawal plan. It is disconcerting to see how difficult he is finding it to ...,0
"Report: SEC to Sanction 3 Stock Exchanges (AP) AP - Federal regulators are planning to sanction three U.S. stock exchanges for allowing trading firms to cheat investors by allegedly failing to fully enforce their rules, according to a newspaper report Friday.",0
"Fresh Look at Vaccines This season's flu-shot shortage is enticing companies to enter a market that others have largely abandoned because of poor profits.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;- The Washington Post&lt;/b&gt;&lt;/font&gt;",3
"Emlyn Hughes KNOWN to players and fans as Crazy Horse, Emlyn Hughes was one of the most talented footballers of the 1970s, and almost certainly the most enthusiastic.",1
Mbeki: Ivory Coast Parties Agree to Push for Peace South African President Thabo Mbeki said Monday he had reached agreement with all sides in Ivory Coast #39;s conflict on measures which should speed up implementation of a French-brokered peace accord.,0
"Stadler Leads SAS Championship by Two (AP) AP - Craig Stadler had the answers ready, as if he expected the questions.",1
Putin tightens grip on security Russian President Vladimir Putin announces a radical overhaul of state bodies in response to recent attacks.,0
"5th China air show to open next week Thirty-two countries and regions will participate the Fifth China International Aviation and Aerospace Exhibition, opening Nov. 1 in Zhuhai, a city in south China #39;s Guangdong Province.",3
